year,latitude,longitude,site,species,size_cm,total_counts
2011,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,3,1
2011,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,4,2
2011,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,7,1
2011,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,3,3
2011,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,4,3
2011,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,5,1
2011,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,5,1
2011,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,6,1
2011,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,8,4
2011,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,5,5
2011,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,8,2
2011,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,3,3
2011,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,3.5,3
2011,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,4,4
2011,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,5,1
2011,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,5.5,1
2011,36.557936,-121.967737,PINNACLES_OUT,Mesocentrotus franciscanus,5,1
2011,36.557936,-121.967737,PINNACLES_OUT,Mesocentrotus franciscanus,8,14
2011,36.557936,-121.967737,PINNACLES_OUT,Mesocentrotus franciscanus,9,3
2011,36.557936,-121.967737,PINNACLES_OUT,Mesocentrotus franciscanus,10,11
2011,36.557936,-121.967737,PINNACLES_OUT,Strongylocentrotus purpuratus,4,8
2011,36.557936,-121.967737,PINNACLES_OUT,Strongylocentrotus purpuratus,6,17
2011,36.557936,-121.967737,PINNACLES_OUT,Strongylocentrotus purpuratus,7,84
2011,36.557936,-121.967737,PINNACLES_OUT,Strongylocentrotus purpuratus,9,36
2011,36.559476,-121.96611300000001,PINNACLES_IN,Mesocentrotus franciscanus,3,1
2011,36.559476,-121.96611300000001,PINNACLES_IN,Mesocentrotus franciscanus,4,1
2011,36.559476,-121.96611300000001,PINNACLES_IN,Mesocentrotus franciscanus,5,1
2011,36.559476,-121.96611300000001,PINNACLES_IN,Mesocentrotus franciscanus,6,1
2011,36.559476,-121.96611300000001,PINNACLES_IN,Mesocentrotus franciscanus,7,3
2011,36.559476,-121.96611300000001,PINNACLES_IN,Mesocentrotus franciscanus,9,2
2011,36.559476,-121.96611300000001,PINNACLES_IN,Strongylocentrotus purpuratus,3,15
2011,36.559476,-121.96611300000001,PINNACLES_IN,Strongylocentrotus purpuratus,4,36
2011,36.559476,-121.96611300000001,PINNACLES_IN,Strongylocentrotus purpuratus,5,30
2011,36.559476,-121.96611300000001,PINNACLES_IN,Strongylocentrotus purpuratus,6,17
2011,36.559476,-121.96611300000001,PINNACLES_IN,Strongylocentrotus purpuratus,7,7
2011,36.559476,-121.96611300000001,PINNACLES_IN,Strongylocentrotus purpuratus,8,5
2011,36.559476,-121.96611300000001,PINNACLES_IN,Strongylocentrotus purpuratus,11,1
2011,36.559729,-121.944014,STILLWATER_DC,Mesocentrotus franciscanus,4,1
2011,36.559729,-121.944014,STILLWATER_DC,Strongylocentrotus purpuratus,2.5,1
2011,36.560116,-121.94732,STILLWATER_UC,Mesocentrotus franciscanus,3,1
2011,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,2.5,3
2011,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,3,1
2011,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,4,1
2011,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,5,1
2011,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,6,1
2011,36.566418,-121.970688,LONE_TREE,Strongylocentrotus purpuratus,4,3
2011,36.566418,-121.970688,LONE_TREE,Strongylocentrotus purpuratus,5,2
2011,36.566418,-121.970688,LONE_TREE,Strongylocentrotus purpuratus,6,2
2011,36.579645,-121.982468,CYPRESS_PT_DC,Mesocentrotus franciscanus,5,2
2011,36.579645,-121.982468,CYPRESS_PT_DC,Mesocentrotus franciscanus,6,2
2011,36.579645,-121.982468,CYPRESS_PT_DC,Strongylocentrotus purpuratus,3,3
2011,36.579645,-121.982468,CYPRESS_PT_DC,Strongylocentrotus purpuratus,4,4
2011,36.579645,-121.982468,CYPRESS_PT_DC,Strongylocentrotus purpuratus,5,4
2011,36.585774,-121.980331,CYPRESS_PT_UC,Mesocentrotus franciscanus,3,3
2011,36.585774,-121.980331,CYPRESS_PT_UC,Mesocentrotus franciscanus,4,4
2011,36.585774,-121.980331,CYPRESS_PT_UC,Mesocentrotus franciscanus,5,3
2011,36.585774,-121.980331,CYPRESS_PT_UC,Mesocentrotus franciscanus,7,1
2011,36.585774,-121.980331,CYPRESS_PT_UC,Mesocentrotus franciscanus,8,1
2011,36.585774,-121.980331,CYPRESS_PT_UC,Mesocentrotus franciscanus,9,1
2011,36.585774,-121.980331,CYPRESS_PT_UC,Strongylocentrotus purpuratus,3,13
2011,36.585774,-121.980331,CYPRESS_PT_UC,Strongylocentrotus purpuratus,4,4
2011,36.585774,-121.980331,CYPRESS_PT_UC,Strongylocentrotus purpuratus,5,8
2011,36.585774,-121.980331,CYPRESS_PT_UC,Strongylocentrotus purpuratus,6,3
2011,36.605094,-121.971465,PT_JOE,Mesocentrotus franciscanus,5,7
2011,36.605094,-121.971465,PT_JOE,Mesocentrotus franciscanus,7,8
2011,36.605094,-121.971465,PT_JOE,Mesocentrotus franciscanus,8,19
2011,36.605094,-121.971465,PT_JOE,Mesocentrotus franciscanus,10,5
2011,36.605094,-121.971465,PT_JOE,Mesocentrotus franciscanus,12,1
2011,36.605094,-121.971465,PT_JOE,Strongylocentrotus purpuratus,5,1
2011,36.605094,-121.971465,PT_JOE,Strongylocentrotus purpuratus,7,1
2011,36.614953,-121.896037,CANNERY_DC,Mesocentrotus franciscanus,9,1
2011,36.614953,-121.896037,CANNERY_DC,Mesocentrotus franciscanus,10,3
2011,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,3,1
2011,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,5,1
2011,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,6,1
2011,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,7,1
2011,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,3,2
2011,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,4,6
2011,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,5,9
2011,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,6,1
2011,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,7,1
2011,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,8,2
2011,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,3,4
2011,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,4,4
2011,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,5,1
2011,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,6,1
2011,36.625774,-121.910735,LOVERS_DC,Mesocentrotus franciscanus,8,1
2011,36.625774,-121.910735,LOVERS_DC,Strongylocentrotus purpuratus,4,5
2011,36.625774,-121.910735,LOVERS_DC,Strongylocentrotus purpuratus,4.5,4
2011,36.625774,-121.910735,LOVERS_DC,Strongylocentrotus purpuratus,6,1
2011,36.625774,-121.910735,LOVERS_DC,Strongylocentrotus purpuratus,8,1
2011,36.630733,-121.91859,SIREN,Mesocentrotus franciscanus,3,1
2011,36.630733,-121.91859,SIREN,Mesocentrotus franciscanus,4,2
2011,36.630733,-121.91859,SIREN,Mesocentrotus franciscanus,5,2
2011,36.630733,-121.91859,SIREN,Mesocentrotus franciscanus,8,1
2011,36.630733,-121.91859,SIREN,Mesocentrotus franciscanus,9,1
2011,36.630733,-121.91859,SIREN,Strongylocentrotus purpuratus,7,1
2011,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,3,9
2011,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,4,3
2011,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,5,7
2011,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,6,3
2011,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,7,1
2011,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,3,7
2011,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,4,3
2011,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,5,2
2011,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,6,1
2011,36.636484,-121.921162,OTTER_PT_DC,Mesocentrotus franciscanus,3,1
2011,36.636484,-121.921162,OTTER_PT_DC,Mesocentrotus franciscanus,4,1
2011,36.636484,-121.921162,OTTER_PT_DC,Mesocentrotus franciscanus,5,1
2011,36.636484,-121.921162,OTTER_PT_DC,Mesocentrotus franciscanus,6,1
2011,36.636484,-121.921162,OTTER_PT_DC,Mesocentrotus franciscanus,7,2
2011,36.636484,-121.921162,OTTER_PT_DC,Strongylocentrotus purpuratus,3,2
2011,36.636484,-121.921162,OTTER_PT_DC,Strongylocentrotus purpuratus,4,2
2011,36.636484,-121.921162,OTTER_PT_DC,Strongylocentrotus purpuratus,5,2
2011,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,3,9
2011,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,4,1
2011,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,5,16
2011,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,7,1
2011,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,8,13
2011,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,9,3
2011,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,12,2
2011,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,3,3
2011,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,4,3
2011,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,5,11
2011,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,7,2
2011,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,8,6
2011,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,9,1
2012,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,3,1
2012,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,4,2
2012,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,5,2
2012,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,6,3
2012,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,7,3
2012,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,3,3
2012,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,5,1
2012,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,6,1
2012,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,6,1
2012,36.612639,-121.894574,CANNERY_UC,Mesocentrotus franciscanus,6,6
2012,36.612639,-121.894574,CANNERY_UC,Mesocentrotus franciscanus,10,1
2012,36.612639,-121.894574,CANNERY_UC,Mesocentrotus franciscanus,12,4
2012,36.612639,-121.894574,CANNERY_UC,Strongylocentrotus purpuratus,3,1
2012,36.612639,-121.894574,CANNERY_UC,Strongylocentrotus purpuratus,4,3
2012,36.612639,-121.894574,CANNERY_UC,Strongylocentrotus purpuratus,5,16
2012,36.612639,-121.894574,CANNERY_UC,Strongylocentrotus purpuratus,6,2
2012,36.612639,-121.894574,CANNERY_UC,Strongylocentrotus purpuratus,7,4
2012,36.614953,-121.896037,CANNERY_DC,Mesocentrotus franciscanus,3,2
2012,36.614953,-121.896037,CANNERY_DC,Mesocentrotus franciscanus,6,2
2012,36.614953,-121.896037,CANNERY_DC,Mesocentrotus franciscanus,7,7
2012,36.614953,-121.896037,CANNERY_DC,Mesocentrotus franciscanus,9,4
2012,36.614953,-121.896037,CANNERY_DC,Mesocentrotus franciscanus,12,1
2012,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,3,5
2012,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,4,9
2012,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,5,7
2012,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,6,1
2012,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,3,2
2012,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,4,2
2012,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,5,2
2012,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,6,1
2012,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,8,2
2012,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,3,3
2012,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,4,2
2012,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,5,1
2012,36.621649,-121.900789,HOPKINS_UC,Mesocentrotus franciscanus,10,1
2012,36.621649,-121.900789,HOPKINS_UC,Mesocentrotus franciscanus,11,1
2012,36.621649,-121.900789,HOPKINS_UC,Mesocentrotus franciscanus,13,2
2012,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,3,3
2012,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,5,9
2012,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,7,1
2012,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,3,1
2012,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,4,10
2012,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,5,6
2012,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,6,7
2012,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,7,1
2012,36.62422,-121.909082,LOVERS_UC,Mesocentrotus franciscanus,3,4
2012,36.62422,-121.909082,LOVERS_UC,Mesocentrotus franciscanus,4,3
2012,36.62422,-121.909082,LOVERS_UC,Mesocentrotus franciscanus,5,3
2012,36.62422,-121.909082,LOVERS_UC,Mesocentrotus franciscanus,7,1
2012,36.62422,-121.909082,LOVERS_UC,Mesocentrotus franciscanus,8,1
2012,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,3,7
2012,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,4,2
2012,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,5,3
2012,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,6,1
2012,36.625774,-121.910735,LOVERS_DC,Strongylocentrotus purpuratus,6,3
2012,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,4,2
2012,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,5,3
2012,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,6,1
2012,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,7,2
2012,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,8,1
2012,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,9,1
2012,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,12,1
2012,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,3,4
2012,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,4,3
2012,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,5,8
2012,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,6,1
2012,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,7,1
2013,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,4,1
2013,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,6,1
2013,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,4,1
2013,36.522225,-121.943542,BLUEFISH_UC,Mesocentrotus franciscanus,7,1
2013,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,4,5
2013,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,5,1
2013,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,10,2
2013,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,5,3
2013,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,6,3
2013,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,7,1
2013,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,5,1
2013,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,3,1
2013,36.537439,-121.93567,BUTTERFLY_DC,Strongylocentrotus purpuratus,3,1
2013,36.537439,-121.93567,BUTTERFLY_DC,Strongylocentrotus purpuratus,6,2
2013,36.537439,-121.93567,BUTTERFLY_DC,Strongylocentrotus purpuratus,7,2
2013,36.539655,-121.936297,BUTTERFLY_UC,Mesocentrotus franciscanus,5,1
2013,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,3,6
2013,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,6,4
2013,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,7,3
2013,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,3,2
2013,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,5,1
2013,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,6,3
2013,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,8,2
2013,36.559729,-121.944014,STILLWATER_DC,Strongylocentrotus purpuratus,4,1
2013,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,3,3
2013,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,4,2
2013,36.612639,-121.894574,CANNERY_UC,Mesocentrotus franciscanus,4,1
2013,36.612639,-121.894574,CANNERY_UC,Mesocentrotus franciscanus,6,3
2013,36.612639,-121.894574,CANNERY_UC,Strongylocentrotus purpuratus,3,4
2013,36.612639,-121.894574,CANNERY_UC,Strongylocentrotus purpuratus,4,3
2013,36.612639,-121.894574,CANNERY_UC,Strongylocentrotus purpuratus,7,3
2013,36.612639,-121.894574,CANNERY_UC,Strongylocentrotus purpuratus,10,1
2013,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,5,1
2013,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,6,4
2013,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,7,2
2013,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,8,6
2013,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,10,6
2013,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,15,3
2013,36.614953,-121.896037,CANNERY_DC,Strongylocentrotus purpuratus,18,1
2013,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,3,6
2013,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,4,1
2013,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,5,2
2013,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,7,1
2013,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,8,1
2013,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,9,1
2013,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,3,11
2013,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,4,15
2013,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,5,6
2013,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,6,3
2013,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,7,4
2013,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,8,3
2013,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,9,2
2013,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,3,7
2013,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,4,7
2013,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,5,3
2013,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,6,7
2013,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,7,1
2013,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,9,1
2013,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,3,3
2013,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,6,7
2013,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,7,5
2013,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,10,2
2013,36.62422,-121.909082,LOVERS_UC,Mesocentrotus franciscanus,3,1
2013,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,3,6
2013,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,4,5
2013,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,5,3
2013,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,6,1
2013,36.630733,-121.91859,SIREN,Mesocentrotus franciscanus,3,1
2013,36.630733,-121.91859,SIREN,Mesocentrotus franciscanus,5,1
2013,36.630733,-121.91859,SIREN,Mesocentrotus franciscanus,6,2
2013,36.630733,-121.91859,SIREN,Strongylocentrotus purpuratus,3,1
2013,36.630733,-121.91859,SIREN,Strongylocentrotus purpuratus,4,1
2013,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,3,4
2013,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,4,4
2013,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,5,1
2013,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,6,3
2013,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,8,2
2013,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,11,1
2013,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,3,5
2013,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,4,4
2013,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,5,3
2013,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,6,1
2013,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,7,1
2013,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,8,1
2013,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,3,4
2013,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,4,9
2013,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,5,6
2013,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,6,1
2013,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,6.5,1
2014,36.510347,-121.945786,WESTON_DC,Mesocentrotus franciscanus,4,2
2014,36.510347,-121.945786,WESTON_DC,Mesocentrotus franciscanus,5,1
2014,36.510347,-121.945786,WESTON_DC,Mesocentrotus franciscanus,8,2
2014,36.510347,-121.945786,WESTON_DC,Mesocentrotus franciscanus,10,3
2014,36.510347,-121.945786,WESTON_DC,Mesocentrotus franciscanus,12,2
2014,36.510347,-121.945786,WESTON_DC,Strongylocentrotus purpuratus,3,597
2014,36.510347,-121.945786,WESTON_DC,Strongylocentrotus purpuratus,4,218
2014,36.510347,-121.945786,WESTON_DC,Strongylocentrotus purpuratus,5,74
2014,36.510347,-121.945786,WESTON_DC,Strongylocentrotus purpuratus,6,2
2014,36.510347,-121.945786,WESTON_DC,Strongylocentrotus purpuratus,7,4
2014,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,4,2
2014,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,5,3
2014,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,10,1
2014,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,3,682
2014,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,4,59
2014,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,5,33
2014,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,6,49
2014,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,7,32
2014,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,8,26
2014,36.522225,-121.943542,BLUEFISH_UC,Mesocentrotus franciscanus,4,1
2014,36.522225,-121.943542,BLUEFISH_UC,Mesocentrotus franciscanus,5,4
2014,36.522225,-121.943542,BLUEFISH_UC,Mesocentrotus franciscanus,6,2
2014,36.522225,-121.943542,BLUEFISH_UC,Mesocentrotus franciscanus,7,1
2014,36.522225,-121.943542,BLUEFISH_UC,Mesocentrotus franciscanus,10,1
2014,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,3,53
2014,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,4,45
2014,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,5,33
2014,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,6,5
2014,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,7,17
2014,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,8,4
2014,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,9,1
2014,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,3,16
2014,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,4,5
2014,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,5,6
2014,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,6,6
2014,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,7,2
2014,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,8,4
2014,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,9,1
2014,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,3,93
2014,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,4,77
2014,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,5,29
2014,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,6,43
2014,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,7,5
2014,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,8,1
2014,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,9,3
2014,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,3,3
2014,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,4,10
