"","x1","year","atos_id","dns_bay","dns_near","dns_off","dns_wayoff","pupratio","lin_dens","area_m2","area_km2","area_bay","area_near","area_off","area_wayoff","section","total_counts","pup_prop","pup_counts","n_indep"
"592",592,1992,"385",0,10.53434722195,0.273489554974342,0,0.161290322580645,4,"772422.474554561",0.7724225,0,0.44949006652,0.32249849311,0,4,4.82328440289963,0.138888888888889,0.669900611513837,4.1533837913858
"593",593,1992,"386",0,10.661828329083,0.273489554974342,0,0.154185022026432,4.15873015873016,"633919.368498445",0.6339194,0,0.34935746226,0.28420507095,0,4,3.80251640647578,0.133587786259542,0.507969748956689,3.29454665751909
"594",594,1992,"387",0,11.2913093862903,0.273489554974342,0,0.142857142857143,4.44444444444444,"893597.320112832",0.8935973,0,0.43504939765,0.45804392194,0,4,5.03754757555546,0.125,0.629693446944433,4.40785412861103
"595",595,1992,"388",0,10.9430340627627,0.273489554974342,0,0.150862068965517,4.23809523809524,"764577.982065335",0.764578,0,0.32018139426,0.4439641409,0,4,3.62517545896934,0.131086142322097,0.475210266157029,3.14996519281231
"596",596,1992,"389",0,11.5403479384168,0.273489554974342,0,0.132530120481928,4.47619047619048,"895323.613244675",0.8953236,0,0.36106030412,0.53375496723,0,4,4.31273794474846,0.117021276595745,0.504682099917374,3.80805584483109
"597",597,1992,"390",0,11.9628942553084,0.273489554974342,0,0.128,4.47619047619048,"936841.994394377",0.936842,0,0.41265893071,0.52364861019,0,4,5.07980757695616,0.113475177304965,0.576432065470203,4.50337551148596
"598",598,1992,"391",0,10.9964922189395,0.273489554974342,0,0.127413127413127,4.63492063492064,"759913.263370231",0.7599133,0,0.34033148711,0.41914633711,0,4,3.85708469507056,0.113013698630137,0.435903407319617,3.42118128775095
"599",599,1992,"392",0,10.8382421335433,0.273489554974342,0,0.11969111969112,4.6031746031746,"850789.616905402",0.8507896,0,0.37482558588,0.47547504067,0,4,4.19248791488891,0.106896551724138,0.448162501246747,3.74432541364217
"600",600,1992,"393",0,10.7214108539155,0.273489554974342,0,0.11969111969112,4.6031746031746,"887670.997305557",0.887671,0,0.39494201196,0.49221804039,0,4,4.36895206651177,0.106896551724138,0.467025910558156,3.90192615595362
"601",601,1992,"394",0,10.3868741890037,0.273489554974342,0,0.119047619047619,4.47619047619048,"1199385.01567616",1.199385,0,0.5292431498,0.66945008166,0,4,5.68026961727537,0.106382978723404,0.604284001837805,5.07598561543756
"602",602,1992,"395",0,9.05453408937785,0,0,0.106666666666667,3.95238095238095,"1351047.81097055",1.3510478,0,0.53994266979,0.81032395696,0,4,4.88892930992324,0.096385542168675,0.471222102161278,4.41770720776197
"603",603,1992,"396",0,8.20701284402141,0,0,0.0975609756097561,3.57142857142857,"1517787.48857287",1.5177875,0,0.88275766731,0.63415255439,0,4,7.24480351377155,0.0888888888888889,0.643982534557471,6.60082097921408
"604",604,1992,"397",0,7.87371332951422,0,0,0.109452736318408,3.53968253968254,"937148.68977353",0.9371487,0,0.46130666381,0.4752991955,0,4,3.63219642783453,0.0986547085201794,0.358333279876053,3.27386314795848
"605",605,1992,"398",0,7.50885784508516,0,0,0.103626943005181,3.38095238095238,"1029070.33714906",1.0290703,0,0.55663549601,0.47183844781,0,4,4.17969681106756,0.0938967136150232,0.392459794466436,3.78723701660112
"606",606,1992,"399",0,7.69995600086682,0,0,0.11734693877551,3.47619047619048,"996543.246104762",0.9965432,0,0.48794664918,0.5080170001,0,4,3.7571677294564,0.105022831050228,0.394588391678069,3.36257933777833
"607",607,1992,"400",0,8.46048428643362,0,0,0.103286384976526,3.73015873015873,"620914.27287364",0.6209143,0,0.15485791199,0.4656930846,0,4,1.31017293102132,0.0936170212765959,0.122654487159442,1.18751844386187
"608",608,1992,"401",0,8.20696484696119,0,0,0.106796116504854,3.61904761904762,"1549382.17093343",1.5493822,0,0.70116728736,0.84731105975,0,4,5.75445527920265,0.0964912280701751,0.555254456765167,5.19920082243749
"609",609,1992,"402",0,8.72335372919052,0,0,0.108490566037736,3.73015873015873,"1480754.77213382",1.4807548,0,0.46897216137,1.01091655669,0,4,4.09101005277353,0.097872340425532,0.400396728569325,3.6906133242042
"610",610,1992,"403",0,12.3254048729768,0,0,0.119047619047619,4.47619047619048,"1724990.3657474",1.7249904,0,0.46802904061,1.25594915887,0,4,5.76864741782915,0.106382978723404,0.613685895513739,5.15496152231541
"611",611,1992,"404",0,12.9538169140233,0,0,0.1328125,4.6031746031746,"1658401.39323267",1.6584014,0,0.59301188515,1.064416748,0,4,7.68176738807291,0.117241379310345,0.900621004118893,6.78114638395402
"612",612,1992,"405",0,13.0585053756437,0.346957396014777,0,0.14176245210728,4.73015873015873,"1316846.45487558",1.3168465,0,0.4960211596,0.82005237975,0,4,6.7618182173434,0.124161073825504,0.839554610878209,5.92226360646519
"613",613,1992,"406",0,13.0877463496221,0.346957396014777,0,0.147859922178988,4.68253968253968,"1416391.99590305",1.416392,0,0.60640398996,0.80915657547,0,4,8.21720446438857,0.128813559322034,1.0584873547348,7.15871710965377
"614",614,1992,"407",0,13.8786262199104,0.346957396014777,0,0.173745173745174,4.82539682539683,"1037868.75767441",1.0378688,0,0.50916974152,0.52808954047,0,4,7.24980109686859,0.148026315789474,1.07316134657594,6.17663975029264
"615",615,1992,"408",0,13.6557498600278,0.346957396014777,0,0.198412698412698,4.79365079365079,"913799.174831771",0.9137992,0,0.52325754243,0.39000597136,0,4,7.28078956805024,0.165562913907285,1.20542873643216,6.07536083161808
"616",616,1992,"409",0,14.3275502985701,0.346957396014777,0,0.206896551724138,5,"796275.357485033",0.7962754,0,0.46166792978,0.33413989535,0,4,6.73050279315497,0.171428571428571,1.15380047882657,5.5767023143284
"617",617,1992,"410",0,14.0819624855485,0.346957396014777,0,0.224899598393574,4.84126984126984,"654179.898783747",0.6541799,0,0.34557401058,0.30822139172,0,4,4.97329994443532,0.183606557377049,0.913130481601239,4.06016946283408
"618",618,1992,"411",0,16.8081435297976,0.346957396014777,0,0.229390681003584,5.44444444444444,"670113.568462003",0.6701136,0,0.29284760484,0.37687141162,0,4,5.05298289811626,0.186588921282799,0.942830628219943,4.11015226989632
"619",619,1992,"412",0,16.2758313142657,0.346957396014777,0,0.229571984435798,5.01587301587302,"594553.720010186",0.5945537,0,0.27129079506,0.32291293323,0,4,4.52752024796256,0.186708860759494,0.845328147562631,3.68219210039993
"620",620,1992,"413",0,16.6258310507722,0.346957396014777,0,0.233716475095785,5.11111111111111,"465146.502794847",0.4651465,0,0.22316056835,0.24171250347,0,4,3.79409384736957,0.18944099378882,0.718756908973736,3.07533693839583
"621",621,1992,"414",0,16.7134528942445,0.346957396014777,0,0.239543726235741,5.17460317460317,"550066.795116972",0.5500668,0,0.2965055487,0.25323834867,0,4,5.0434944391052,0.193251533742331,0.974663035777996,4.0688314033272
"622",622,1992,"415",0,16.7838231236692,0.346957396014777,0,0.237735849056604,5.20634920634921,"661462.9720852",0.661463,0,0.24933262241,0.4117426073,0,4,4.32761177634718,0.192073170731707,0.83121811557888,3.4963936607683
"623",623,1992,"416",0,16.7070711983851,0.346957396014777,0,0.258687258687259,5.17460317460317,"600504.691885397",0.6005047,0,0.18014084533,0.4200126953,0,4,3.15535243972002,0.205521472392638,0.648492679328963,2.50685976039106
"624",624,1992,"417",0,17.2247693545153,0.346957396014777,0,0.262172284644195,5.34920634920635,"792693.708765246",0.7926937,0,0.35918659853,0.43304513976,0,4,6.33715452896012,0.207715133531157,1.31632289919053,5.02083162976959
"625",625,1992,"418",0,17.5152715201697,0.346957396014777,0,0.265151515151515,5.3015873015873,"987954.436403705",0.9879544,0,0.62624001388,0.36113952477,0,4,11.0940639090153,0.209580838323353,2.32510321446427,8.76896069455098
"626",626,1992,"419",0,18.1921627835246,0.346957396014777,0,0.259124087591241,5.47619047619048,"734296.516860325",0.7342965,0,0.30715848712,0.42671215058,0,4,5.73592813464129,0.205797101449275,1.18043738423053,4.55549075041076
"627",627,1992,"420",0,17.9514895551198,0.346957396014777,0,0.251851851851852,5.36507936507936,"668402.900560863",0.6684029,0,0.43904369314,0.22897385179,0,4,7.96093244301646,0.201183431952663,1.60160771042935,6.35932473258712
"628",628,1992,"421",0,16.8536205168791,0.346957396014777,0,0.279835390946502,4.93650793650794,"343793.379880287",0.3437934,0,0.20446588441,0.13912973762,0,4,3.49426251596706,0.218649517684887,0.764018813780579,2.73024370218648
"629",629,1992,"422",0,17.3609745409008,0.346957396014777,0,0.285714285714286,5,"668999.916106023",0.6689999,0,0.51992676766,0.14868962411,0,4,9.07802434127373,0.222222222222222,2.01733874250527,7.06068559876845
"630",630,1992,"423",0,17.7794488578349,0.346957396014777,0,0.285714285714286,4.85714285714286,"458285.106054656",0.4582851,0,0.34439294067,0.11362992576,0,4,6.16254141879268,0.222222222222222,1.3694536486206,4.79308777017208
"631",631,1992,"424",0,13.7962680680514,0.346957396014777,0,0.308900523560209,3.96825396825397,"709559.210632909",0.7095592,0,0.58675436551,0.12239978911,0,4,8.13748802877774,0.236,1.92044717479154,6.2170408539862
"632",632,1992,"425",0,14.2550644371545,0.346957396014777,0,0.306451612903226,3.85714285714286,"549703.135956675",0.5497031,0,0.45112872312,0.09826093847,0,4,6.46496137686835,0.234567901234568,1.51647242173455,4.9484889551338
"633",633,1992,"426",0,14.2466897341538,0,0,0.3,3.71428571428571,"708888.001498366",0.708888,0,0.52202082958,0.18646287665,0,4,7.43706879379184,0.230769230769231,1.71624664472119,5.72082214907064
"634",634,1992,"427",0,14.3165202213048,0,0,0.3,3.71428571428571,"520556.176530025",0.5205562,0,0.33726829531,0.18299083866,0,4,4.82850836981061,0.230769230769231,1.11427116226399,3.71423720754663
"635",635,1992,"428",0,13.672872628264,0,0,0.289156626506024,3.3968253968254,"460317.366458926",0.4603174,0,0.27084896934,0.18920574305,0,4,3.7032834592824,0.224299065420561,0.830643018904464,2.87264044037794
"636",636,1992,"429",0,14.4796914325968,0,0,0.273291925465839,3.25396825396825,"416709.387607483",0.4167094,0,0.25794863083,0.15852349771,0,4,3.73501657987923,0.214634146341464,0.801662095193591,2.93335448468564
"637",637,1992,"430",0,17.6201126628092,0,0,0.29,4.09523809523809,"259534.496531288",0.2595345,0,0.17543545883,0.08395160502,0,4,3.09119254963622,0.224806201550388,0.694919255344578,2.39627329429165
"638",638,1992,"431",0,18.6775267316586,0,0,0.30622009569378,4.33333333333333,"239091.669426839",0.2390917,0,0.13556933844,0.10338676073,0,4,2.53209994270637,0.234432234432234,0.593605847374388,1.93849409533198
"639",639,1992,"432",0,15.379536655651,0,0,0.32,3.66666666666667,"249407.096508873",0.2494071,0,0.14133057529,0.10793542374,0,4,2.1735987632368,0.242424242424242,0.526933033511951,1.64666572972485
"640",640,1992,"433",0,17.8237596513602,0,0,0.349462365591398,3.98412698412698,"143496.725547257",0.1434967,0,0.08202370084,0.06139188789,0,4,1.46197072948723,0.258964143426295,0.378597997675976,1.08337273181126
"641",641,1992,"434",0,19.401669296883,0,0,0.341836734693877,4.17460317460317,"176625.200231983",0.1766252,0,0.12100101814,0.0555241091,0,4,2.34762173853842,0.254752851711026,0.59806333263146,1.74955840590696
"642",642,1992,"435",0,19.4394796026812,0,0,0.34020618556701,4.12698412698413,"222191.663278957",0.2221917,0,0.15027087864,0.0717944524,0,5,2.92118768019926,0.253846153846154,0.741532257281351,2.17965542291791
"643",643,1992,"436",0,21.1082406048031,0,0,0.350710900473934,4.52380952380952,"333241.045684636",0.333241,0,0.25781135864,0.07523972955,0,5,5.4419441888243,0.259649122807018,1.41299603499298,4.02894815383132
"644",644,1992,"437",0,22.1394728577249,0,0,0.350230414746544,4.65079365079365,"194890.431742933",0.1948904,0,0.1290177378,0.06576124008,0,5,2.85638470418817,0.25938566552901,0.740905247502733,2.11547945668543
"645",645,1992,"438",0,21.6217747015946,0,0,0.349282296650718,4.47619047619048,"266740.915925555",0.2667409,0,0.15227746567,0.1143103828,0,5,3.29250905484655,0.25886524822695,0.852316173772333,2.44019288107421
"646",646,1992,"439",0,20.8013092489709,0.64233436677471,0,0.344186046511628,4.58730158730159,"306403.775406403",0.3064038,0,0.10259603081,0.20363112013,0,5,2.26493103120008,0.256055363321799,0.579947738092755,1.68498329310733
"647",647,1992,"440",0,20.9776886120337,1.64504725888805,0,0.326446280991736,5.09523809523809,"629058.21838176",0.6290582,0,0.27480538611,0.35388942419,0,5,6.3469466459385,0.246105919003116,1.56202113716244,4.78492550877606
"648",648,1992,"441",0,20.9776886120337,1.64504725888805,0,0.326446280991736,5.09523809523809,"649329.462374981",0.6493295,0,0.31698166488,0.33197317028,0,5,7.19565421537015,0.246105919003116,1.77089309350231,5.42476112186784
"649",649,1992,"442",0,20.7435203840897,1.64504725888805,0,0.323651452282158,5.06349206349206,"655063.787471794",0.6550638,0,0.226307592,0.42837943906,0,5,5.39912056971591,0.244514106583072,1.32016114243837,4.07895942727753
"650",650,1992,"443",0,20.1819640527564,2.68434935076072,0,0.32156862745098,5.34920634920635,"381494.891076468",0.3814949,0,0.17319063608,0.2080854659,0,5,4.05390127693198,0.243323442136498,0.986409212784636,3.06749206414735
"651",651,1992,"444",0,18.8273420353001,2.99423897896094,0,0.322834645669291,5.33333333333333,"496505.859916054",0.4965059,0,0.17876798363,0.31745305178,0,5,4.31625627439272,0.244047619047619,1.05337206696489,3.26288420742783
"652",652,1992,"445",0,18.8273420353001,2.99423897896094,0,0.322834645669291,5.33333333333333,"634865.292631349",0.6348653,0,0.27948410459,0.35501772809,0,5,6.32495075021475,0.244047619047619,1.54358917118336,4.78136157903139
"653",653,1992,"446",0,17.5183072968202,2.99423897896094,0,0.309236947791165,5.17460317460317,"627292.355093284",0.6272924,0,0.24642845853,0.38050351417,0,5,5.45632791696968,0.236196319018405,1.2887645693456,4.16756334762408
"654",654,1992,"447",0,17.8546101953878,3.06914680653224,0,0.302325581395349,5.33333333333333,"436518.326750167",0.4365183,0,0.19927094009,0.23699256875,0,5,4.28526994412636,0.232142857142857,0.994794808457905,3.29047513566845
"655",655,1992,"448",0,17.9506756026482,3.06914680653224,0,0.299242424242424,5.44444444444444,"634626.986103821",0.634627,0,0.26259244699,0.37166370342,0,5,5.85440230007852,0.230320699708455,1.34839003412887,4.50601226594965
"656",656,1992,"449",0,19.6260851399559,3.25843275839872,0,0.271812080536913,6.01587301587302,"692787.430840143",0.6927874,0,0.17344100366,0.51894052471,0,5,5.09490070996625,0.213720316622691,1.08888379289516,4.00601691707109
"657",657,1993,"368",0,5.1637618487308,0,0,0.0729166666666667,3.12121212121212,"1526906.38469493",1.5269064,0,0.62722825595,0.89885000443,0,3,3.23885733852057,0.0679611650485437,0.220116518151883,3.01874082036868
"658",658,1993,"369",0,5.41394719445628,0,0,0.0891089108910891,3.05555555555556,"1064110.76823465",1.0641108,0,0.64533008461,0.41820507255,0,3,3.49378300107254,0.0818181818181818,0.285854972815026,3.20792802825752
"659",659,1993,"370",0,5.64508217253845,0,0,0.0943396226415094,2.97435897435897,"1013541.80981549",1.0135418,0,0.54597915993,0.46701284511,0,3,3.08209722229836,0.0862068965517241,0.265698036405031,2.81639918589333
"660",660,1993,"371",0,5.78385467848327,0,0,0.0973451327433628,2.95238095238095,"927246.37966585",0.9272464,0,0.54641830079,0.38032448471,0,3,3.16040404543312,0.0887096774193548,0.280358423385196,2.88004562204792
"661",661,1993,"372",0,5.60226776330302,0,0,0.0956521739130435,2.8,"1148043.48519275",1.1480435,0,0.63931682433,0.50810151859,0,3,3.58162403548122,0.0873015873015873,0.312681463415027,3.26894257206619
"662",662,1993,"373",0,5.63632047920628,0,0,0.0991735537190083,2.77083333333333,"949512.775963044",0.9495128,0,0.5498355992,0.39915932046,0,4,3.09904964796762,0.0902255639097745,0.279613502072266,2.81943614589535
"663",663,1993,"374",0,5.46591440851814,0,0,0.105691056910569,2.66666666666667,"1029706.5317536",1.0297065,0,0.65747870521,0.37166447814,0,4,3.59372232810119,0.0955882352941176,0.34351757548026,3.25020475262093
"664",664,1993,"375",0,5.69783883948544,0,0,0.103703703703704,2.75925925925926,"842205.602379724",0.8422056,0,0.55797990993,0.28376382943,0,4,3.17927960245174,0.0939597315436244,0.298724257948487,2.88055534450326
"665",665,1993,"376",0,6.35208515482869,0,0,0.0909090909090909,2.94736842105263,"961583.629041063",0.9615836,0,0.65357532586,0.30747918653,0,4,4.15156612495763,0.0833333333333333,0.345963843746469,3.80560228121116
"666",666,1993,"377",0,6.53250863333292,0,0,0.096969696969697,3.01666666666667,"907334.596251402",0.9073346,0,0.59248873638,0.31434546035,0,4,3.87043778555486,0.0883977900552486,0.34213814678938,3.52829963876548
"667",667,1993,"378",0,6.32058693889666,0,0,0.0958083832335329,2.9047619047619,"989853.585358083",0.9898536,0,0.60822536815,0.38108114294,0,4,3.8443413178345,0.087431693989071,0.336117273690448,3.50822404414405
"668",668,1993,"379",0,6.97742578348207,0,0,0.103448275862069,3.04761904761905,"571102.041105472",0.571102,0,0.2857381012,0.28504751353,0,4,1.99371639463609,0.09375,0.186910911997133,1.80680548263896
"669",669,1993,"380",0,7.25165514513472,0,0,0.122093023255814,3.06349206349206,"602477.003247797",0.602477,0,0.23756631622,0.36457666015,0,4,1.72274899932746,0.10880829015544,0.187449372983817,1.53529962634365
"670",670,1993,"381",0,7.73017790310653,0,0,0.142045454545455,3.19047619047619,"877448.211025909",0.8774482,0,0.35143684433,0.52552406176,0,4,2.71666932837726,0.124378109452737,0.337894195071799,2.37877513330546
"671",671,1993,"382",0,9.24979222583173,0,0,0.180904522613065,3.73015873015873,"650693.020104109",0.650693,0,0.21786129623,0.43246966857,0,4,2.01517172417788,0.153191489361702,0.308707157746398,1.70646456643148
"672",672,1993,"383",0,9.61973524038463,0,0,0.194029850746269,3.80952380952381,"811519.64173867",0.8115196,0,0.3795820916,0.43148440653,0,4,3.65147922318343,0.1625,0.593365373767308,3.05811384941612
"673",673,1993,"384",0,9.65646670144523,0,0,0.193069306930693,3.82539682539683,"655602.605617475",0.6556026,0,0.36504113784,0.29019418812,0,4,3.52500759220964,0.161825726141079,0.57043691326214,2.9545706789475
"674",674,1993,"385",0,9.78456776898356,0,0,0.183574879227053,3.88888888888889,"772422.474554561",0.7724225,0,0.44949006652,0.32249849311,0,4,4.39806601734987,0.155102040816326,0.682149014935897,3.71591700241397
"675",675,1993,"386",0,9.92707897854324,0,0,0.168181818181818,4.07936507936508,"633919.368498445",0.6339194,0,0.34935746226,0.28420507095,0,4,3.46809911959846,0.143968871595331,0.49929831682935,2.96880080276911
"676",676,1993,"387",0,10.5322735989084,0,0,0.156118143459916,4.34920634920635,"893597.320112832",0.8935973,0,0.43504939765,0.45804392194,0,4,4.5820592850901,0.135036496350365,0.618745231928226,3.96331405316187
"677",677,1993,"388",0,10.2911599133893,0,0,0.162280701754386,4.20634920634921,"764577.982065335",0.764578,0,0.32018139426,0.4439641409,0,4,3.29503792962161,0.139622641509434,0.460061899607545,2.83497603001406
"678",678,1993,"389",0,10.4716484000437,0,0,0.146551724137931,4.22222222222222,"895323.613244675",0.8953236,0,0.36106030412,0.53375496723,0,4,3.78089655595749,0.12781954887218,0.483272492114867,3.29762406384262
"679",679,1993,"390",0,10.3902934717304,0,0,0.14410480349345,4.15873015873016,"936841.994394377",0.936842,0,0.41265893071,0.52364861019,0,4,4.28764739380736,0.125954198473283,0.540047190823065,3.7476002029843
"680",680,1993,"391",0,11.1439402370231,0,0,0.158490566037736,4.87301587301587,"759913.263370231",0.7599133,0,0.34033148711,0.41914633711,0,4,3.79263375313104,0.136807817589577,0.518861946682422,3.27377180644861
"681",681,1993,"392",0,11.019536544186,0,0,0.163498098859316,4.85714285714286,"850789.616905402",0.8507896,0,0.37482558588,0.47547504067,0,4,4.13040424130059,0.140522875816994,0.580416282274267,3.54998795902632
"682",682,1993,"393",0,10.9755636205291,0,0,0.162878787878788,4.87301587301587,"887670.997305557",0.887671,0,0.39494201196,0.49221804039,0,4,4.33471117868674,0.140065146579805,0.607141956623877,3.72756922206287
"683",683,1993,"394",0,11.0575788927654,0,0,0.154411764705882,4.98412698412698,"1199385.01567616",1.199385,0,0.5292431498,0.66945008166,0,4,5.85214788236916,0.133757961783439,0.782771372800968,5.06937650956819
"684",684,1993,"395",0,11.2471372806439,0,0,0.146428571428571,5.09523809523809,"1351047.81097055",1.3510478,0,0.53994266979,0.81032395696,0,4,6.07280933080551,0.127725856697819,0.775654774339642,5.29715455646587
"685",685,1993,"396",0,10.8665902092526,0,0,0.151851851851852,4.93650793650794,"1517787.48857287",1.5177875,0,0.88275766731,0.63415255439,0,4,9.59256582473351,0.131832797427653,1.26461478718352,8.32795103754999
"686",686,1993,"397",0,10.5644650057436,0,0,0.156716417910448,4.92063492063492,"937148.68977353",0.9371487,0,0.46130666381,0.4752991955,0,4,4.87345810673707,0.135483870967742,0.660274969299862,4.21318313743721
"687",687,1993,"398",0,10.1508228695775,0,0,0.154440154440154,4.74603174603175,"1029070.33714906",1.0290703,0,0.55663549601,0.47183844781,0,4,5.65030832291692,0.133779264214046,0.755894090022329,4.89441423289459
"688",688,1993,"399",0,10.3267278425082,0,0,0.16412213740458,4.84126984126984,"996543.246104762",0.9965432,0,0.48794664918,0.5080170001,0,4,5.03889224774569,0.140983606557377,0.710401202141195,4.32849104560449
"689",689,1993,"400",0,10.7854307938628,0,0,0.158671586715867,4.98412698412698,"620914.27287364",0.6209143,0,0.15485791199,0.4656930846,0,4,1.67020929265024,0.136942675159236,0.228722928611339,1.4414863640389
"690",690,1993,"401",0,10.4182707074685,0,0,0.152671755725191,4.79365079365079,"1549382.17093343",1.5493822,0,0.70116728736,0.84731105975,0,4,7.30495061093784,0.132450331125828,0.967543127276535,6.3374074836613
"691",691,1993,"402",0,10.8184787087671,0.0491557142485528,0,0.145522388059702,4.87301587301587,"1480754.77213382",1.4807548,0,0.46897216137,1.01091655669,0,4,5.12325766817562,0.127035830618893,0.650837293351302,4.47242037482432
"692",692,1993,"403",0,14.0324169298421,0.0491557142485528,0,0.138983050847458,5.33333333333333,"1724990.3657474",1.7249904,0,0.46802904061,1.25594915887,0,4,6.62931571107764,0.12202380952381,0.808934357601738,5.82038135347591
"693",693,1993,"404",0,14.5671045986776,0.0491557142485528,0,0.147651006711409,5.42857142857143,"1658401.39323267",1.6584014,0,0.59301188515,1.064416748,0,4,8.6907883247451,0.128654970760234,1.11811311780346,7.57267520694164
"694",694,1993,"405",0,14.7391332489009,0.627418040939848,0,0.159609120521173,5.65079365079365,"1316846.45487558",1.3168465,0,0.4960211596,0.82005237975,0,4,7.82543762318955,0.137640449438203,1.07709675150643,6.74834087168312
"695",695,1993,"406",0,14.8270911022112,0.627418040939848,0,0.165016501650165,5.6031746031746,"1416391.99590305",1.416392,0,0.60640398996,0.80915657547,0,4,9.49888663727627,0.141643059490085,1.3454513650533,8.15343527222297
"696",696,1993,"407",0,15.4134716137102,0.627418040939848,0,0.191275167785235,5.63492063492063,"1037868.75767441",1.0378688,0,0.50916974152,0.52808954047,0,4,8.17940626240119,0.16056338028169,1.31331311818836,6.86609314421283
"697",697,1993,"408",0,15.0892091046118,0.627418040939848,0,0.211805555555556,5.53968253968254,"913799.174831771",0.9137992,0,0.52325754243,0.39000597136,0,4,8.14023925579709,0.174785100286533,1.42279253468087,6.71744672111622
"698",698,1993,"409",0,15.5026247590994,0.627418040939848,0,0.218430034129693,5.66666666666667,"796275.357485033",0.7962754,0,0.46166792978,0.33413989535,0,4,7.36671007722993,0.179271708683474,1.32064270292077,6.04606737430916
"699",699,1993,"410",0,15.300357092718,0.627418040939848,0,0.224561403508772,5.53968253968254,"654179.898783747",0.6541799,0,0.34557401058,0.30822139172,0,4,5.48078942560542,0.183381088825215,1.00507313248925,4.47571629311618
"700",700,1993,"411",0,18.0981199598688,0.627418040939848,0,0.225396825396825,6.12698412698413,"670113.568462003",0.6701136,0,0.29284760484,0.37687141162,0,4,5.53644700511943,0.183937823834197,1.01836201389502,4.51808499122441
"701",701,1993,"412",0,17.187817267568,0.627418040939848,0,0.225,5.44444444444444,"594553.720010186",0.5945537,0,0.27129079506,0.32291293323,0,4,4.86549801182583,0.183673469387755,0.893662900131274,3.97183511169455
"702",702,1993,"413",0,17.5039706115155,0.627418040939848,0,0.229681978798587,5.52380952380952,"465146.502794847",0.4651465,0,0.22316056835,0.24171250347,0,4,4.05785081544531,0.186781609195403,0.757931905183751,3.29991891026156
"703",703,1993,"414",0,17.5915924549877,0.627418040939848,0,0.235087719298246,5.58730158730159,"550066.795116972",0.5500668,0,0.2965055487,0.25323834867,0,4,5.37489108198628,0.190340909090909,1.02306165480989,4.35182942717639
"704",704,1993,"415",0,17.2872278303782,0.627418040939848,0,0.245421245421245,5.3968253968254,"661462.9720852",0.661463,0,0.24933262241,0.4117426073,0,4,4.56860458919096,0.197058823529411,0.900283845517041,3.66832074367392
"705",705,1993,"416",0,17.0888484529039,0.627418040939848,0,0.260377358490566,5.3015873015873,"600504.691885397",0.6005047,0,0.18014084533,0.4200126953,0,4,3.34192314847736,0.206586826347305,0.690397297140533,2.65152585133683
"706",706,1993,"417",0,17.8104004849587,0.627418040939848,0,0.256317689530686,5.52380952380952,"792693.708765246",0.7926937,0,0.35918659853,0.43304513976,0,4,6.66895750187612,0.204022988505747,1.36062063975059,5.30833686212553
"707",707,1993,"418",0,18.1283330148024,0.627418040939848,0,0.268382352941176,5.47619047619048,"987954.436403705",0.9879544,0,0.62624001388,0.36113952477,0,4,11.5792729719483,0.21159420289855,2.45010703464412,9.12916593730414
"708",708,1993,"419",0,18.8060898539614,0.627418040939848,0,0.263345195729537,5.63492063492063,"734296.516860325",0.7342965,0,0.30715848712,0.42671215058,0,4,6.0441770097477,0.208450704225352,1.25991295414459,4.78426405560311
"709",709,1993,"420",0,18.6215125444264,0.627418040939848,0,0.256317689530686,5.52380952380952,"668402.900560863",0.6684029,0,0.43904369314,0.22897385179,0,4,8.31931996487434,0.204022988505747,1.69733252156919,6.62198744330515
"710",710,1993,"421",0,17.3858465476148,0.627418040939848,0,0.282258064516129,5.04761904761905,"343793.379880287",0.3437934,0,0.20446588441,0.13912973762,0,4,3.64210499798862,0.220125786163522,0.801721225972338,2.84038377201628
"711",711,1993,"422",0,17.8468115676116,0.627418040939848,0,0.286290322580645,5.06349206349206,"668999.916106023",0.6689999,0,0.51992676766,0.14868962411,0,4,9.37232560405258,0.22257053291536,2.08600350435026,7.28632209970232
"712",712,1993,"423",0,17.9547499909153,0.578262326691295,0,0.291139240506329,4.85714285714286,"458285.106054656",0.4582851,0,0.34439294067,0.11362992576,0,4,6.24919705361771,0.225490196078431,1.40913266895301,4.8400643846647
"713",713,1993,"424",0,13.0469022320749,1.43589063250139,0,0.304347826086957,3.80952380952381,"709559.210632909",0.7095592,0,0.58675436551,0.12239978911,0,4,7.83107955165531,0.233333333333334,1.82725189538624,6.00382765626907
"714",714,1993,"425",0,13.3479735143718,1.43589063250139,0,0.310734463276836,3.68253968253968,"549703.135956675",0.5497031,0,0.45112872312,0.09826093847,0,4,6.162746208868,0.237068965517241,1.46099586848164,4.70175034038636
"715",715,1993,"426",0,13.3354114598708,1.06859418737227,0,0.297619047619048,3.46031746031746,"708888.001498366",0.708888,0,0.52202082958,0.18646287665,0,4,7.1606156992213,0.229357798165138,1.64234305028012,5.51827264894118
"716",716,1993,"427",0,13.317127472795,1.06859418737227,0,0.29940119760479,3.44444444444444,"520556.176530025",0.5205562,0,0.33726829531,0.18299083866,0,4,4.68698782770999,0.230414746543779,1.07995111237557,3.60703671533442
"717",717,1993,"428",0,14.0569040490324,1.06859418737227,0,0.27710843373494,3.36507936507937,"460317.366458926",0.4603174,0,0.27084896934,0.18920574305,0,4,4.00948213103238,0.216981132075472,0.869981971827781,3.1395001592046
